epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,63.6291,0.37656,2.43889,1.34418,0.7337,0.80797,0.84808,0.84611,0.57083,2.0925,0.91718,0.0801241,9.98791e-05,9.98791e-05
2,125.446,0.28368,1.54983,1.24895,0.67143,0.84347,0.84737,0.8395,0.45464,2.16218,0.79797,0.0602221,0.000197882,0.000197882
